X,Y,Density,GF,layer,simulationID,simtime
176.44340543604423,67.33180616879872,14,0.8613861386138614,1,4,140
191.44340543604423,67.33180616879872,39,0.6138613861386139,1,4,140
206.44340543604423,67.33180616879872,34,0.6633663366336634,1,4,140
221.44340543604423,67.33180616879872,26,0.7425742574257426,1,4,140
236.44340543604423,67.33180616879872,51,0.49504950495049505,1,4,140
251.44340543604423,67.33180616879872,25,0.7524752475247525,1,4,140
266.4434054360442,67.33180616879872,55,0.45544554455445546,1,4,140
281.4434054360442,67.33180616879872,40,0.6039603960396039,1,4,140
296.4434054360442,67.33180616879872,58,0.42574257425742573,1,4,140
311.4434054360442,67.33180616879872,49,0.5148514851485149,1,4,140
326.4434054360442,67.33180616879872,10,0.900990099009901,1,4,140
341.4434054360442,67.33180616879872,0,1,1,4,140
356.4434054360442,67.33180616879872,0,1,1,4,140
-48.55659456395578,82.33180616879872,0,1,1,4,140
-33.55659456395578,82.33180616879872,3,0.9702970297029703,1,4,140
-18.556594563955777,82.33180616879872,13,0.8712871287128713,1,4,140
-3.5565945639557768,82.33180616879872,33,0.6732673267326733,1,4,140
11.443405436044223,82.33180616879872,30,0.7029702970297029,1,4,140
26.443405436044223,82.33180616879872,44,0.5643564356435643,1,4,140
41.44340543604422,82.33180616879872,37,0.6336633663366337,1,4,140
56.44340543604422,82.33180616879872,34,0.6633663366336634,1,4,140
71.44340543604423,82.33180616879872,48,0.5247524752475248,1,4,140
86.44340543604423,82.33180616879872,23,0.7722772277227723,1,4,140
101.44340543604423,82.33180616879872,21,0.7920792079207921,1,4,140
116.44340543604423,82.33180616879872,26,0.7425742574257426,1,4,140
131.44340543604423,82.33180616879872,25,0.7524752475247525,1,4,140
146.44340543604423,82.33180616879872,7,0.9306930693069307,1,4,140
161.44340543604423,82.33180616879872,14,0.8613861386138614,1,4,140
176.44340543604423,82.33180616879872,27,0.7326732673267327,1,4,140
191.44340543604423,82.33180616879872,64,0.36633663366336633,1,4,140
206.44340543604423,82.33180616879872,41,0.594059405940594,1,4,140
221.44340543604423,82.33180616879872,28,0.7227722772277227,1,4,140
236.44340543604423,82.33180616879872,45,0.5544554455445545,1,4,140
251.44340543604423,82.33180616879872,12,0.8811881188118812,1,4,140
266.4434054360442,82.33180616879872,69,0.31683168316831684,1,4,140
281.4434054360442,82.33180616879872,31,0.693069306930693,1,4,140
296.4434054360442,82.33180616879872,37,0.6336633663366337,1,4,140
311.4434054360442,82.33180616879872,45,0.5544554455445545,1,4,140
326.4434054360442,82.33180616879872,10,0.900990099009901,1,4,140
341.4434054360442,82.33180616879872,2,0.9801980198019802,1,4,140
356.4434054360442,82.33180616879872,0,1,1,4,140
-48.55659456395578,97.33180616879872,0,1,1,4,140
-33.55659456395578,97.33180616879872,3,0.9702970297029703,1,4,140
-18.556594563955777,97.33180616879872,12,0.8811881188118812,1,4,140
-3.5565945639557768,97.33180616879872,38,0.6237623762376238,1,4,140
11.443405436044223,97.33180616879872,31,0.693069306930693,1,4,140
26.443405436044223,97.33180616879872,74,0.26732673267326734,1,4,140
41.44340543604422,97.33180616879872,35,0.6534653465346535,1,4,140
56.44340543604422,97.33180616879872,67,0.33663366336633666,1,4,140
71.44340543604423,97.33180616879872,81,0.19801980198019803,1,4,140
86.44340543604423,97.33180616879872,24,0.7623762376237624,1,4,140
101.44340543604423,97.33180616879872,74,0.26732673267326734,1,4,140
116.44340543604423,97.33180616879872,28,0.7227722772277227,1,4,140
131.44340543604423,97.33180616879872,89,0.1188118811881188,1,4,140
146.44340543604423,97.33180616879872,27,0.7326732673267327,1,4,140
161.44340543604423,97.33180616879872,8,0.9207920792079208,1,4,140
176.44340543604423,97.33180616879872,12,0.8811881188118812,1,4,140
191.44340543604423,97.33180616879872,72,0.2871287128712871,1,4,140
206.44340543604423,97.33180616879872,36,0.6435643564356436,1,4,140
221.44340543604423,97.33180616879872,55,0.45544554455445546,1,4,140
236.44340543604423,97.33180616879872,90,0.10891089108910891,1,4,140
251.44340543604423,97.33180616879872,33,0.6732673267326733,1,4,140
266.4434054360442,97.33180616879872,53,0.4752475247524752,1,4,140
281.4434054360442,97.33180616879872,34,0.6633663366336634,1,4,140
296.4434054360442,97.33180616879872,77,0.2376237623762376,1,4,140
311.4434054360442,97.33180616879872,87,0.13861386138613863,1,4,140
326.4434054360442,97.33180616879872,17,0.8316831683168316,1,4,140
341.4434054360442,97.33180616879872,9,0.9108910891089109,1,4,140
356.4434054360442,97.33180616879872,0,1,1,4,140
-48.55659456395578,112.33180616879872,0,1,1,4,140
-33.55659456395578,112.33180616879872,3,0.9702970297029703,1,4,140
-18.556594563955777,112.33180616879872,6,0.9405940594059405,1,4,140
-3.5565945639557768,112.33180616879872,9,0.9108910891089109,1,4,140
11.443405436044223,112.33180616879872,0,1,1,4,140
26.443405436044223,112.33180616879872,20,0.801980198019802,1,4,140
41.44340543604422,112.33180616879872,29,0.7128712871287128,1,4,140
56.44340543604422,112.33180616879872,37,0.6336633663366337,1,4,140
71.44340543604423,112.33180616879872,28,0.7227722772277227,1,4,140
86.44340543604423,112.33180616879872,21,0.7920792079207921,1,4,140
101.44340543604423,112.33180616879872,11,0.8910891089108911,1,4,140
116.44340543604423,112.33180616879872,16,0.8415841584158416,1,4,140
131.44340543604423,112.33180616879872,24,0.7623762376237624,1,4,140
146.44340543604423,112.33180616879872,0,1,1,4,140
161.44340543604423,112.33180616879872,7,0.9306930693069307,1,4,140
176.44340543604423,112.33180616879872,5,0.9504950495049505,1,4,140
191.44340543604423,112.33180616879872,26,0.7425742574257426,1,4,140
206.44340543604423,112.33180616879872,28,0.7227722772277227,1,4,140
221.44340543604423,112.33180616879872,16,0.8415841584158416,1,4,140
236.44340543604423,112.33180616879872,35,0.6534653465346535,1,4,140
251.44340543604423,112.33180616879872,38,0.6237623762376238,1,4,140
266.4434054360442,112.33180616879872,33,0.6732673267326733,1,4,140
281.4434054360442,112.33180616879872,6,0.9405940594059405,1,4,140
296.4434054360442,112.33180616879872,15,0.8514851485148515,1,4,140
311.4434054360442,112.33180616879872,18,0.8217821782178217,1,4,140
326.4434054360442,112.33180616879872,3,0.9702970297029703,1,4,140
341.4434054360442,112.33180616879872,18,0.8217821782178217,1,4,140
356.4434054360442,112.33180616879872,0,1,1,4,140
-48.55659456395578,127.33180616879872,0,1,1,4,140
-33.55659456395578,127.33180616879872,3,0.9702970297029703,1,4,140
-18.556594563955777,127.33180616879872,12,0.8811881188118812,1,4,140
-3.5565945639557768,127.33180616879872,76,0.24752475247524752,1,4,140
11.443405436044223,127.33180616879872,53,0.4752475247524752,1,4,140
26.443405436044223,127.33180616879872,86,0.1485148514851485,1,4,140
41.44340543604422,127.33180616879872,51,0.49504950495049505,1,4,140
56.44340543604422,127.33180616879872,47,0.5346534653465347,1,4,140
71.44340543604423,127.33180616879872,77,0.2376237623762376,1,4,140
86.44340543604423,127.33180616879872,22,0.7821782178217822,1,4,140
101.44340543604423,127.33180616879872,81,0.19801980198019803,1,4,140
116.44340543604423,127.33180616879872,43,0.5742574257425742,1,4,140
131.44340543604423,127.33180616879872,28,0.7227722772277227,1,4,140
146.44340543604423,127.33180616879872,10,0.900990099009901,1,4,140
161.44340543604423,127.33180616879872,6,0.9405940594059405,1,4,140
176.44340543604423,127.33180616879872,22,0.7821782178217822,1,4,140
191.44340543604423,127.33180616879872,65,0.3564356435643564,1,4,140
206.44340543604423,127.33180616879872,46,0.5445544554455446,1,4,140
221.44340543604423,127.33180616879872,63,0.37623762376237624,1,4,140
236.44340543604423,127.33180616879872,81,0.19801980198019803,1,4,140
251.44340543604423,127.33180616879872,5,0.9504950495049505,1,4,140
266.4434054360442,127.33180616879872,86,0.1485148514851485,1,4,140
281.4434054360442,127.33180616879872,48,0.5247524752475248,1,4,140
296.4434054360442,127.33180616879872,60,0.40594059405940597,1,4,140
311.4434054360442,127.33180616879872,53,0.4752475247524752,1,4,140
326.4434054360442,127.33180616879872,14,0.8613861386138614,1,4,140
341.4434054360442,127.33180616879872,2,0.9801980198019802,1,4,140
356.4434054360442,127.33180616879872,0,1,1,4,140
-48.55659456395578,142.33180616879872,0,1,1,4,140
-33.55659456395578,142.33180616879872,4,0.9603960396039604,1,4,140
-18.556594563955777,142.33180616879872,18,0.8217821782178217,1,4,140
-3.5565945639557768,142.33180616879872,35,0.6534653465346535,1,4,140
11.443405436044223,142.33180616879872,31,0.693069306930693,1,4,140
26.443405436044223,142.33180616879872,49,0.5148514851485149,1,4,140
41.44340543604422,142.33180616879872,39,0.6138613861386139,1,4,140
56.44340543604422,142.33180616879872,26,0.7425742574257426,1,4,140
71.44340543604423,142.33180616879872,58,0.42574257425742573,1,4,140
86.44340543604423,142.33180616879872,39,0.6138613861386139,1,4,140
101.44340543604423,142.33180616879872,33,0.6732673267326733,1,4,140
116.44340543604423,142.33180616879872,13,0.8712871287128713,1,4,140
131.44340543604423,142.33180616879872,30,0.7029702970297029,1,4,140
146.44340543604423,142.33180616879872,18,0.8217821782178217,1,4,140
161.44340543604423,142.33180616879872,10,0.900990099009901,1,4,140
176.44340543604423,142.33180616879872,13,0.8712871287128713,1,4,140
191.44340543604423,142.33180616879872,40,0.6039603960396039,1,4,140
206.44340543604423,142.33180616879872,37,0.6336633663366337,1,4,140
221.44340543604423,142.33180616879872,42,0.5841584158415841,1,4,140
236.44340543604423,142.33180616879872,26,0.7425742574257426,1,4,140
251.44340543604423,142.33180616879872,34,0.6633663366336634,1,4,140
266.4434054360442,142.33180616879872,50,0.504950495049505,1,4,140
281.4434054360442,142.33180616879872,17,0.8316831683168316,1,4,140
296.4434054360442,142.33180616879872,44,0.5643564356435643,1,4,140
311.4434054360442,142.33180616879872,67,0.33663366336633666,1,4,140
326.4434054360442,142.33180616879872,0,1,1,4,140
341.4434054360442,142.33180616879872,0,1,1,4,140
356.4434054360442,142.33180616879872,0,1,1,4,140
-48.55659456395578,157.33180616879872,0,1,1,4,140
-33.55659456395578,157.33180616879872,0,1,1,4,140
-18.556594563955777,157.33180616879872,0,1,1,4,140
-3.5565945639557768,157.33180616879872,33,0.6732673267326733,1,4,140
11.443405436044223,157.33180616879872,24,0.7623762376237624,1,4,140
26.443405436044223,157.33180616879872,45,0.5544554455445545,1,4,140
41.44340543604422,157.33180616879872,35,0.6534653465346535,1,4,140
56.44340543604422,157.33180616879872,37,0.6336633663366337,1,4,140
71.44340543604423,157.33180616879872,69,0.31683168316831684,1,4,140
86.44340543604423,157.33180616879872,34,0.6633663366336634,1,4,140
101.44340543604423,157.33180616879872,60,0.40594059405940597,1,4,140
116.44340543604423,157.33180616879872,36,0.6435643564356436,1,4,140
131.44340543604423,157.33180616879872,33,0.6732673267326733,1,4,140
146.44340543604423,157.33180616879872,16,0.8415841584158416,1,4,140
161.44340543604423,157.33180616879872,0,1,1,4,140
176.44340543604423,157.33180616879872,3,0.9702970297029703,1,4,140
191.44340543604423,157.33180616879872,43,0.5742574257425742,1,4,140
206.44340543604423,157.33180616879872,23,0.7722772277227723,1,4,140
221.44340543604423,157.33180616879872,51,0.49504950495049505,1,4,140
236.44340543604423,157.33180616879872,50,0.504950495049505,1,4,140
251.44340543604423,157.33180616879872,32,0.6831683168316832,1,4,140
266.4434054360442,157.33180616879872,83,0.1782178217821782,1,4,140
281.4434054360442,157.33180616879872,46,0.5445544554455446,1,4,140
296.4434054360442,157.33180616879872,42,0.5841584158415841,1,4,140
311.4434054360442,157.33180616879872,66,0.3465346534653465,1,4,140
326.4434054360442,157.33180616879872,28,0.7227722772277227,1,4,140
341.4434054360442,157.33180616879872,19,0.8118811881188119,1,4,140
356.4434054360442,157.33180616879872,0,1,1,4,140
-48.55659456395578,172.33180616879872,0,1,1,4,140
-33.55659456395578,172.33180616879872,7,0.9306930693069307,1,4,140
-18.556594563955777,172.33180616879872,16,0.8415841584158416,1,4,140
-3.5565945639557768,172.33180616879872,64,0.36633663366336633,1,4,140
11.443405436044223,172.33180616879872,39,0.6138613861386139,1,4,140
26.443405436044223,172.33180616879872,60,0.40594059405940597,1,4,140
41.44340543604422,172.33180616879872,69,0.31683168316831684,1,4,140
56.44340543604422,172.33180616879872,56,0.44554455445544555,1,4,140
71.44340543604423,172.33180616879872,74,0.26732673267326734,1,4,140
86.44340543604423,172.33180616879872,28,0.7227722772277227,1,4,140
101.44340543604423,172.33180616879872,80,0.2079207920792079,1,4,140
116.44340543604423,172.33180616879872,49,0.5148514851485149,1,4,140
131.44340543604423,172.33180616879872,37,0.6336633663366337,1,4,140
146.44340543604423,172.33180616879872,18,0.8217821782178217,1,4,140
161.44340543604423,172.33180616879872,16,0.8415841584158416,1,4,140
176.44340543604423,172.33180616879872,32,0.6831683168316832,1,4,140
191.44340543604423,172.33180616879872,64,0.36633663366336633,1,4,140
206.44340543604423,172.33180616879872,41,0.594059405940594,1,4,140
221.44340543604423,172.33180616879872,60,0.40594059405940597,1,4,140
236.44340543604423,172.33180616879872,75,0.25742574257425743,1,4,140
251.44340543604423,172.33180616879872,37,0.6336633663366337,1,4,140
266.4434054360442,172.33180616879872,75,0.25742574257425743,1,4,140
281.4434054360442,172.33180616879872,35,0.6534653465346535,1,4,140
296.4434054360442,172.33180616879872,61,0.39603960396039606,1,4,140
311.4434054360442,172.33180616879872,56,0.44554455445544555,1,4,140
326.4434054360442,172.33180616879872,18,0.8217821782178217,1,4,140
341.4434054360442,172.33180616879872,10,0.900990099009901,1,4,140
356.4434054360442,172.33180616879872,0,1,1,4,140
-48.55659456395578,187.33180616879872,0,1,1,4,140
-33.55659456395578,187.33180616879872,0,1,1,4,140
-18.556594563955777,187.33180616879872,0,1,1,4,140
-3.5565945639557768,187.33180616879872,19,0.8118811881188119,1,4,140
11.443405436044223,187.33180616879872,0,1,1,4,140
26.443405436044223,187.33180616879872,46,0.5445544554455446,1,4,140
41.44340543604422,187.33180616879872,30,0.7029702970297029,1,4,140
56.44340543604422,187.33180616879872,19,0.8118811881188119,1,4,140
71.44340543604423,187.33180616879872,30,0.7029702970297029,1,4,140
86.44340543604423,187.33180616879872,1,0.9900990099009901,1,4,140
101.44340543604423,187.33180616879872,30,0.7029702970297029,1,4,140
116.44340543604423,187.33180616879872,23,0.7722772277227723,1,4,140
131.44340543604423,187.33180616879872,13,0.8712871287128713,1,4,140
146.44340543604423,187.33180616879872,9,0.9108910891089109,1,4,140
161.44340543604423,187.33180616879872,7,0.9306930693069307,1,4,140
176.44340543604423,187.33180616879872,22,0.7821782178217822,1,4,140
